date,open,high,low,close,volume,Name
2018-01-04,140.45,141.14,140.22,140.55,4837642,JNJ
2018-01-05,140.69,141.82,140.281,141.71,6158754,JNJ
2018-01-08,141.7,142.0,140.92,141.89,5129798,JNJ
2018-01-09,142.37,145.68,142.26,144.14,8897002,JNJ
2018-01-10,143.55,144.155,143.32,143.97,6558622,JNJ
2018-01-11,144.13,144.9,143.69,144.79,4962160,JNJ
2018-01-12,144.99,146.42,144.9,145.76,5450570,JNJ
2018-01-16,146.42,148.06,146.03,146.86,8804005,JNJ
2018-01-17,147.84,148.32,145.48,146.98,10619654,JNJ
2018-01-18,146.93,147.44,145.97,146.92,5554815,JNJ
2018-01-19,147.46,147.65,146.42,147.36,8738791,JNJ
2018-01-22,147.01,148.14,146.72,148.14,7010438,JNJ
2018-01-23,146.96,147.44,141.62,141.83,17473631,JNJ
2018-01-24,143.5,143.56,141.8,142.07,13034368,JNJ
2018-01-25,142.31,144.66,142.2105,144.4,7938846,JNJ
2018-01-26,144.5,145.6,144.13,145.33,8065646,JNJ
2018-01-29,144.85,144.94,143.53,143.68,8013444,JNJ
2018-01-30,143.4,143.82,142.43,142.43,8376092,JNJ
2018-01-31,142.57,142.57,138.1,138.19,13137396,JNJ
2018-02-01,137.53,140.67,137.0,140.02,9393645,JNJ
2018-02-02,139.02,140.36,137.38,137.68,9262508,JNJ
2018-02-05,136.58,137.0,122.15,130.39,19954145,JNJ
2018-02-06,130.01,132.99,128.0,131.83,19193520,JNJ
2018-02-07,131.89,133.43,131.35,131.42,10550411,JNJ
